ticker,scan_date,entry_date,exit_date,hold_days,entry,exit,return_pct,spy_ret,alpha,rs,score,year
AMZN,2023-11-08,2023-11-09,2023-12-12,21,140.6,147.48,4.89,5.33,-0.44,72,8,2023
AMZN,2023-11-08,2023-11-09,2024-02-13,63,140.6,168.64,19.94,12.59,7.35,72,8,2023
META,2023-11-08,2023-11-09,2023-11-21,7,318.05,334.36,5.13,2.87,2.25,81,8,2023
META,2023-11-08,2023-11-09,2023-12-12,21,318.05,331.62,4.26,5.33,-1.07,81,8,2023
META,2023-11-08,2023-11-09,2024-02-13,63,318.05,456.54,43.54,12.59,30.95,81,8,2023
AVGO,2023-11-08,2023-11-09,2023-11-21,7,88.53,95.31,7.66,2.87,4.79,94,8,2023
AVGO,2023-11-08,2023-11-09,2023-12-12,21,88.53,104.16,17.65,5.33,12.32,94,8,2023
AVGO,2023-11-08,2023-11-09,2024-02-13,63,88.53,122.14,37.97,12.59,25.38,94,8,2023
PLTR,2023-11-08,2023-11-09,2023-11-21,7,18.27,19.8,8.37,2.87,5.5,99,8,2023
PLTR,2023-11-08,2023-11-09,2023-12-12,21,18.27,17.5,-4.21,5.33,-9.55,99,8,2023
PLTR,2023-11-08,2023-11-09,2024-02-13,63,18.27,24.01,31.42,12.59,18.83,99,8,2023
NFLX,2023-11-08,2023-11-09,2023-11-21,7,43.51,47.49,9.15,2.87,6.27,72,8,2023
NFLX,2023-11-08,2023-11-09,2023-12-12,21,43.51,46.3,6.4,5.33,1.07,72,8,2023
NFLX,2023-11-08,2023-11-09,2024-02-13,63,43.51,55.45,27.43,12.59,14.84,72,8,2023
MU,2023-11-08,2023-11-09,2023-11-21,7,72.89,76.0,4.27,2.87,1.39,76,8,2023
MU,2023-11-08,2023-11-09,2023-12-12,21,72.89,77.44,6.24,5.33,0.91,76,8,2023
MU,2023-11-08,2023-11-09,2024-02-13,63,72.89,80.88,10.97,12.59,-1.62,76,8,2023
KLAC,2023-11-08,2023-11-09,2023-11-21,7,49.5,53.98,9.05,2.87,6.17,76,8,2023
KLAC,2023-11-08,2023-11-09,2023-12-12,21,49.5,55.0,11.1,5.33,5.77,76,8,2023
KLAC,2023-11-08,2023-11-09,2024-02-13,63,49.5,62.84,26.94,12.59,14.35,76,8,2023
ONTO,2023-11-08,2023-11-09,2023-11-21,7,123.07,135.14,9.81,2.87,6.93,89,7,2023
ONTO,2023-11-08,2023-11-09,2023-12-12,21,123.07,146.87,19.34,5.33,14.01,89,7,2023
ONTO,2023-11-08,2023-11-09,2024-02-13,63,123.07,168.39,36.82,12.59,24.23,89,7,2023
FORM,2023-11-08,2023-11-09,2023-11-21,7,34.32,38.53,12.27,2.87,9.39,76,8,2023
FORM,2023-11-08,2023-11-09,2023-12-12,21,34.32,38.94,13.46,5.33,8.13,76,8,2023
FORM,2023-11-08,2023-11-09,2024-02-13,63,34.32,40.11,16.87,12.59,4.28,76,8,2023
CRWD,2023-11-08,2023-11-09,2023-11-21,7,190.76,208.98,9.55,2.87,6.68,99,8,2023
CRWD,2023-11-08,2023-11-09,2023-12-12,21,190.76,248.55,30.29,5.33,24.96,99,8,2023
CRWD,2023-11-08,2023-11-09,2024-02-13,63,190.76,322.44,69.03,12.59,56.44,99,8,2023
DDOG,2023-11-08,2023-11-09,2023-11-21,7,100.23,111.93,11.67,2.87,8.8,71,7,2023
DDOG,2023-11-08,2023-11-09,2023-12-12,21,100.23,114.66,14.4,5.33,9.07,71,7,2023
DDOG,2023-11-08,2023-11-09,2024-02-13,63,100.23,131.68,31.38,12.59,18.79,71,7,2023
MDB,2023-11-08,2023-11-09,2023-11-21,7,365.31,405.51,11.0,2.87,8.13,83,8,2023
MDB,2023-11-08,2023-11-09,2023-12-12,21,365.31,393.09,7.6,5.33,2.27,83,8,2023
MDB,2023-11-08,2023-11-09,2024-02-13,63,365.31,472.13,29.24,12.59,16.65,83,8,2023
APP,2023-11-08,2023-11-09,2023-11-21,7,39.68,38.77,-2.29,2.87,-5.17,99,8,2023
APP,2023-11-08,2023-11-09,2023-12-12,21,39.68,36.26,-8.62,5.33,-13.95,99,8,2023
APP,2023-11-08,2023-11-09,2024-02-13,63,39.68,45.83,15.5,12.59,2.91,99,8,2023
PANW,2023-11-08,2023-11-09,2023-11-21,7,121.29,132.01,8.84,2.87,5.96,78,7,2023
PANW,2023-11-08,2023-11-09,2023-12-12,21,121.29,152.79,25.97,5.33,20.63,78,7,2023
PANW,2023-11-08,2023-11-09,2024-02-13,63,121.29,184.13,51.8,12.59,39.21,78,7,2023
ZS,2023-11-08,2023-11-09,2023-11-21,7,170.7,191.36,12.1,2.87,9.23,99,8,2023
ZS,2023-11-08,2023-11-09,2023-12-12,21,170.7,210.76,23.47,5.33,18.14,99,8,2023
ZS,2023-11-08,2023-11-09,2024-02-13,63,170.7,242.8,42.24,12.59,29.65,99,8,2023
NET,2023-11-08,2023-11-09,2023-11-21,7,62.18,73.85,18.77,2.87,15.89,74,7,2023
NET,2023-11-08,2023-11-09,2023-12-12,21,62.18,78.19,25.75,5.33,20.42,74,7,2023
NET,2023-11-08,2023-11-09,2024-02-13,63,62.18,99.88,60.63,12.59,48.04,74,7,2023
NOW,2023-11-08,2023-11-09,2023-11-21,7,123.95,133.68,7.85,2.87,4.97,91,8,2023
NOW,2023-11-08,2023-11-09,2023-12-12,21,123.95,143.3,15.61,5.33,10.27,91,8,2023
NOW,2023-11-08,2023-11-09,2024-02-13,63,123.95,154.75,24.85,12.59,12.26,91,8,2023
ADBE,2023-11-08,2023-11-09,2023-11-21,7,577.74,610.99,5.76,2.87,2.88,99,8,2023
ADBE,2023-11-08,2023-11-09,2023-12-12,21,577.74,633.66,9.68,5.33,4.35,99,8,2023
ADBE,2023-11-08,2023-11-09,2024-02-13,63,577.74,601.89,4.18,12.59,-8.41,99,8,2023
COIN,2023-11-08,2023-11-09,2023-11-21,7,92.86,105.49,13.6,2.87,10.73,96,8,2023
COIN,2023-11-08,2023-11-09,2023-12-12,21,92.86,139.62,50.36,5.33,45.02,96,8,2023
COIN,2023-11-08,2023-11-09,2024-02-13,63,92.86,140.39,51.18,12.59,38.59,96,8,2023
UBER,2023-11-08,2023-11-09,2023-11-21,7,50.05,54.85,9.59,2.87,6.72,81,8,2023
UBER,2023-11-08,2023-11-09,2023-12-12,21,50.05,62.72,25.31,5.33,19.98,81,8,2023
UBER,2023-11-08,2023-11-09,2024-02-13,63,50.05,68.99,37.84,12.59,25.25,81,8,2023
RBLX,2023-11-08,2023-11-09,2023-11-21,7,38.05,36.72,-3.5,2.87,-6.37,96,6,2023
RBLX,2023-11-08,2023-11-09,2023-12-12,21,38.05,42.04,10.49,5.33,5.15,96,6,2023
RBLX,2023-11-08,2023-11-09,2024-02-13,63,38.05,42.32,11.22,12.59,-1.37,96,6,2023
DUOL,2023-11-08,2023-11-09,2023-11-21,7,203.02,214.93,5.87,2.87,2.99,87,8,2023
DUOL,2023-11-08,2023-11-09,2023-12-12,21,203.02,226.28,11.46,5.33,6.13,87,8,2023
DUOL,2023-11-08,2023-11-09,2024-02-13,63,203.02,183.13,-9.8,12.59,-22.39,87,8,2023
CELH,2023-11-08,2023-11-09,2023-11-21,7,58.12,52.29,-10.03,2.87,-12.9,82,8,2023
CELH,2023-11-08,2023-11-09,2023-12-12,21,58.12,49.13,-15.47,5.33,-20.8,82,8,2023
CELH,2023-11-08,2023-11-09,2024-02-13,63,58.12,59.88,3.03,12.59,-9.56,82,8,2023
WING,2023-11-08,2023-11-09,2023-11-21,7,203.82,227.9,11.81,2.87,8.94,82,7,2023
WING,2023-11-08,2023-11-09,2023-12-12,21,203.82,246.17,20.78,5.33,15.45,82,7,2023
WING,2023-11-08,2023-11-09,2024-02-13,63,203.82,296.74,45.59,12.59,33.0,82,7,2023
LLY,2023-11-08,2023-11-09,2023-11-21,7,580.09,582.42,0.4,2.87,-2.47,99,8,2023
LLY,2023-11-08,2023-11-09,2023-12-12,21,580.09,574.72,-0.93,5.33,-6.26,99,8,2023
LLY,2023-11-08,2023-11-09,2024-02-13,63,580.09,730.21,25.88,12.59,13.29,99,8,2023
VRT,2023-11-08,2023-11-09,2023-11-21,7,39.83,42.48,6.65,2.87,3.78,99,8,2023
VRT,2023-11-08,2023-11-09,2023-12-12,21,39.83,49.29,23.74,5.33,18.4,99,8,2023
VRT,2023-11-08,2023-11-09,2024-02-13,63,39.83,62.35,56.53,12.59,43.94,99,8,2023
CLS,2023-11-08,2023-11-09,2023-11-21,7,24.45,26.82,9.69,2.87,6.82,99,8,2023
CLS,2023-11-08,2023-11-09,2023-12-12,21,24.45,27.48,12.39,5.33,7.06,99,8,2023
CLS,2023-11-08,2023-11-09,2024-02-13,63,24.45,37.5,53.37,12.59,40.78,99,8,2023
SPOT,2023-11-08,2023-11-09,2023-11-21,7,170.28,178.68,4.93,2.87,2.06,88,8,2023
SPOT,2023-11-08,2023-11-09,2023-12-12,21,170.28,199.0,16.87,5.33,11.54,88,8,2023
SPOT,2023-11-08,2023-11-09,2024-02-13,63,170.28,238.0,39.77,12.59,27.18,88,8,2023
DKNG,2023-11-08,2023-11-09,2023-11-21,7,34.81,38.23,9.82,2.87,6.95,99,8,2023
DKNG,2023-11-08,2023-11-09,2023-12-12,21,34.81,36.62,5.2,5.33,-0.13,99,8,2023
DKNG,2023-11-08,2023-11-09,2024-02-13,63,34.81,42.69,22.64,12.59,10.05,99,8,2023
MSTR,2023-11-08,2023-11-09,2023-11-21,7,49.41,49.3,-0.21,2.87,-3.08,99,8,2023
MSTR,2023-11-08,2023-11-09,2023-12-12,21,49.41,55.83,13.0,5.33,7.67,99,8,2023
MSTR,2023-11-08,2023-11-09,2024-02-13,63,49.41,68.6,38.85,12.59,26.26,99,8,2023
MSFT,2023-11-29,2023-11-30,2023-12-12,7,371.69,367.24,-1.2,1.09,-2.28,72,8,2023
MSFT,2023-11-29,2023-11-30,2024-01-03,21,371.69,363.54,-2.19,2.52,-4.72,72,8,2023
MSFT,2023-11-29,2023-11-30,2024-03-05,63,371.69,395.71,6.46,10.92,-4.46,72,8,2023
META,2023-11-29,2023-11-30,2023-12-12,7,324.6,331.62,2.16,1.09,1.07,76,8,2023
META,2023-11-29,2023-11-30,2024-01-03,21,324.6,341.79,5.29,2.52,2.77,76,8,2023
META,2023-11-29,2023-11-30,2024-03-05,63,324.6,486.92,50.0,10.92,39.08,76,8,2023
PLTR,2023-11-29,2023-11-30,2023-12-12,7,20.05,17.5,-12.72,1.09,-13.81,99,8,2023
PLTR,2023-11-29,2023-11-30,2024-01-03,21,20.05,16.09,-19.75,2.52,-22.28,99,8,2023
PLTR,2023-11-29,2023-11-30,2024-03-05,63,20.05,23.81,18.75,10.92,7.83,99,8,2023
KLAC,2023-11-29,2023-11-30,2023-12-12,7,53.39,55.0,3.02,1.09,1.93,71,8,2023
KLAC,2023-11-29,2023-11-30,2024-01-03,21,53.39,54.17,1.46,2.52,-1.06,71,8,2023
KLAC,2023-11-29,2023-11-30,2024-03-05,63,53.39,69.35,29.9,10.92,18.98,71,8,2023
CRWD,2023-11-29,2023-11-30,2023-12-12,7,236.99,248.55,4.88,1.09,3.79,99,8,2023
CRWD,2023-11-29,2023-11-30,2024-01-03,21,236.99,244.36,3.11,2.52,0.59,99,8,2023
CRWD,2023-11-29,2023-11-30,2024-03-05,63,236.99,297.56,25.56,10.92,14.64,99,8,2023
SNOW,2023-11-29,2023-11-30,2023-12-12,7,187.68,193.49,3.1,1.09,2.01,70,7,2023
SNOW,2023-11-29,2023-11-30,2024-01-03,21,187.68,184.21,-1.85,2.52,-4.37,70,7,2023
SNOW,2023-11-29,2023-11-30,2024-03-05,63,187.68,167.75,-10.62,10.92,-21.54,70,7,2023
DDOG,2023-11-29,2023-11-30,2023-12-12,7,116.57,114.66,-1.64,1.09,-2.73,87,7,2023
DDOG,2023-11-29,2023-11-30,2024-01-03,21,116.57,112.42,-3.56,2.52,-6.08,87,7,2023
DDOG,2023-11-29,2023-11-30,2024-03-05,63,116.57,123.53,5.97,10.92,-4.95,87,7,2023
MDB,2023-11-29,2023-11-30,2023-12-12,7,415.74,393.09,-5.45,1.09,-6.54,89,8,2023
MDB,2023-11-29,2023-11-30,2024-01-03,21,415.74,372.98,-10.29,2.52,-12.81,89,8,2023
MDB,2023-11-29,2023-11-30,2024-03-05,63,415.74,405.0,-2.58,10.92,-13.5,89,8,2023
APP,2023-11-29,2023-11-30,2023-12-12,7,37.48,36.26,-3.26,1.09,-4.34,80,7,2023
APP,2023-11-29,2023-11-30,2024-01-03,21,37.48,38.21,1.95,2.52,-0.58,80,7,2023
APP,2023-11-29,2023-11-30,2024-03-05,63,37.48,60.96,62.65,10.92,51.73,80,7,2023
PANW,2023-11-29,2023-11-30,2023-12-12,7,147.54,152.79,3.55,1.09,2.47,94,8,2023
PANW,2023-11-29,2023-11-30,2024-01-03,21,147.54,143.24,-2.92,2.52,-5.45,94,8,2023
PANW,2023-11-29,2023-11-30,2024-03-05,63,147.54,145.57,-1.34,10.92,-12.26,94,8,2023
ZS,2023-11-29,2023-11-30,2023-12-12,7,197.53,210.76,6.7,1.09,5.61,99,8,2023
ZS,2023-11-29,2023-11-30,2024-01-03,21,197.53,210.24,6.43,2.52,3.91,99,8,2023
ZS,2023-11-29,2023-11-30,2024-03-05,63,197.53,206.36,4.47,10.92,-6.45,99,8,2023
NET,2023-11-29,2023-11-30,2023-12-12,7,77.15,78.19,1.35,1.09,0.26,77,8,2023
NET,2023-11-29,2023-11-30,2024-01-03,21,77.15,76.39,-0.99,2.52,-3.51,77,8,2023
NET,2023-11-29,2023-11-30,2024-03-05,63,77.15,95.97,24.39,10.92,13.47,77,8,2023
WDAY,2023-11-29,2023-11-30,2023-12-12,7,270.72,276.75,2.23,1.09,1.14,70,8,2023
WDAY,2023-11-29,2023-11-30,2024-01-03,21,270.72,268.41,-0.85,2.52,-3.38,70,8,2023
WDAY,2023-11-29,2023-11-30,2024-03-05,63,270.72,266.74,-1.47,10.92,-12.39,70,8,2023
NOW,2023-11-29,2023-11-30,2023-12-12,7,137.15,143.3,4.48,1.09,3.39,79,8,2023
NOW,2023-11-29,2023-11-30,2024-01-03,21,137.15,135.06,-1.52,2.52,-4.05,79,8,2023
NOW,2023-11-29,2023-11-30,2024-03-05,63,137.15,148.03,7.93,10.92,-2.99,79,8,2023
ADBE,2023-11-29,2023-11-30,2023-12-12,7,611.01,633.66,3.71,1.09,2.62,95,8,2023
ADBE,2023-11-29,2023-11-30,2024-01-03,21,611.01,571.79,-6.42,2.52,-8.94,95,8,2023
ADBE,2023-11-29,2023-11-30,2024-03-05,63,611.01,544.84,-10.83,10.92,-21.75,95,8,2023
COIN,2023-11-29,2023-11-30,2023-12-12,7,124.72,139.62,11.95,1.09,10.86,99,8,2023
COIN,2023-11-29,2023-11-30,2024-01-03,21,124.72,152.24,22.07,2.52,19.54,99,8,2023
COIN,2023-11-29,2023-11-30,2024-03-05,63,124.72,216.77,73.81,10.92,62.88,99,8,2023
MELI,2023-11-29,2023-11-30,2023-12-12,7,1620.46,1616.92,-0.22,1.09,-1.31,88,8,2023
MELI,2023-11-29,2023-11-30,2024-01-03,21,1620.46,1500.0,-7.43,2.52,-9.96,88,8,2023
MELI,2023-11-29,2023-11-30,2024-03-05,63,1620.46,1527.29,-5.75,10.92,-16.67,88,8,2023
SHOP,2023-11-29,2023-11-30,2023-12-12,7,72.82,72.5,-0.44,1.09,-1.53,90,7,2023
SHOP,2023-11-29,2023-11-30,2024-01-03,21,72.82,71.82,-1.37,2.52,-3.9,90,7,2023
SHOP,2023-11-29,2023-11-30,2024-03-05,63,72.82,73.47,0.89,10.92,-10.03,90,7,2023
UBER,2023-11-29,2023-11-30,2023-12-12,7,56.38,62.72,11.25,1.09,10.16,99,8,2023
UBER,2023-11-29,2023-11-30,2024-01-03,21,56.38,58.25,3.32,2.52,0.79,99,8,2023
UBER,2023-11-29,2023-11-30,2024-03-05,63,56.38,79.09,40.28,10.92,29.36,99,8,2023
RBLX,2023-11-29,2023-11-30,2023-12-12,7,39.31,42.04,6.94,1.09,5.86,99,6,2023
RBLX,2023-11-29,2023-11-30,2024-01-03,21,39.31,41.91,6.61,2.52,4.09,99,6,2023
RBLX,2023-11-29,2023-11-30,2024-03-05,63,39.31,38.87,-1.12,10.92,-12.04,99,6,2023
DUOL,2023-11-29,2023-11-30,2023-12-12,7,212.29,226.28,6.59,1.09,5.5,99,8,2023
DUOL,2023-11-29,2023-11-30,2024-01-03,21,212.29,206.26,-2.84,2.52,-5.37,99,8,2023
DUOL,2023-11-29,2023-11-30,2024-03-05,63,212.29,211.01,-0.6,10.92,-11.52,99,8,2023
WING,2023-11-29,2023-11-30,2023-12-12,7,237.77,246.17,3.53,1.09,2.44,99,8,2023
WING,2023-11-29,2023-11-30,2024-01-03,21,237.77,242.04,1.79,2.52,-0.73,99,8,2023
WING,2023-11-29,2023-11-30,2024-03-05,63,237.77,361.01,51.83,10.92,40.91,99,8,2023
LLY,2023-11-29,2023-11-30,2023-12-12,7,580.89,574.72,-1.06,1.09,-2.15,81,8,2023
LLY,2023-11-29,2023-11-30,2024-01-03,21,580.89,607.09,4.51,2.52,1.99,81,8,2023
LLY,2023-11-29,2023-11-30,2024-03-05,63,580.89,765.57,31.79,10.92,20.87,81,8,2023
VRT,2023-11-29,2023-11-30,2023-12-12,7,43.51,49.29,13.28,1.09,12.19,99,8,2023
VRT,2023-11-29,2023-11-30,2024-01-03,21,43.51,45.44,4.43,2.52,1.91,99,8,2023
VRT,2023-11-29,2023-11-30,2024-03-05,63,43.51,69.82,60.46,10.92,49.54,99,8,2023
CLS,2023-11-29,2023-11-30,2023-12-12,7,26.96,27.48,1.93,1.09,0.84,99,8,2023
CLS,2023-11-29,2023-11-30,2024-01-03,21,26.96,28.17,4.49,2.52,1.96,99,8,2023
CLS,2023-11-29,2023-11-30,2024-03-05,63,26.96,45.78,69.81,10.92,58.89,99,8,2023
SPOT,2023-11-29,2023-11-30,2023-12-12,7,185.11,199.0,7.5,1.09,6.41,85,8,2023
SPOT,2023-11-29,2023-11-30,2024-01-03,21,185.11,187.94,1.53,2.52,-1.0,85,8,2023
SPOT,2023-11-29,2023-11-30,2024-03-05,63,185.11,267.0,44.24,10.92,33.32,85,8,2023
DKNG,2023-11-29,2023-11-30,2023-12-12,7,38.24,36.62,-4.24,1.09,-5.33,99,8,2023
DKNG,2023-11-29,2023-11-30,2024-01-03,21,38.24,32.21,-15.77,2.52,-18.29,99,8,2023
DKNG,2023-11-29,2023-11-30,2024-03-05,63,38.24,42.62,11.45,10.92,0.53,99,8,2023
MSTR,2023-11-29,2023-11-30,2023-12-12,7,49.83,55.83,12.04,1.09,10.96,99,8,2023
MSTR,2023-11-29,2023-11-30,2024-01-03,21,49.83,63.11,26.64,2.52,24.12,99,8,2023
MSTR,2023-11-29,2023-11-30,2024-03-05,63,49.83,105.1,110.92,10.92,100.0,99,8,2023
META,2023-12-20,2023-12-21,2024-01-04,7,351.33,344.42,-1.97,-1.34,-0.62,72,8,2023
META,2023-12-20,2023-12-21,2024-01-25,21,351.33,390.12,11.04,3.04,8.0,72,8,2023
META,2023-12-20,2023-12-21,2024-03-26,63,351.33,492.55,40.19,9.87,30.32,72,8,2023
AVGO,2023-12-20,2023-12-21,2024-01-04,7,110.0,102.37,-6.94,-1.34,-5.6,99,8,2023
AVGO,2023-12-20,2023-12-21,2024-01-25,21,110.0,120.03,9.11,3.04,6.08,99,8,2023
AVGO,2023-12-20,2023-12-21,2024-03-26,63,110.0,130.48,18.62,9.87,8.74,99,8,2023
AMD,2023-12-20,2023-12-21,2024-01-04,7,139.91,136.01,-2.79,-1.34,-1.44,99,8,2023
AMD,2023-12-20,2023-12-21,2024-01-25,21,139.91,180.33,28.89,3.04,25.85,99,8,2023
AMD,2023-12-20,2023-12-21,2024-03-26,63,139.91,177.87,27.13,9.87,17.26,99,8,2023
PLTR,2023-12-20,2023-12-21,2024-01-04,7,17.59,16.25,-7.62,-1.34,-6.27,87,7,2023
PLTR,2023-12-20,2023-12-21,2024-01-25,21,17.59,16.46,-6.42,3.04,-9.46,87,7,2023
PLTR,2023-12-20,2023-12-21,2024-03-26,63,17.59,24.89,41.5,9.87,31.63,87,7,2023
NFLX,2023-12-20,2023-12-21,2024-01-04,7,49.16,47.47,-3.45,-1.34,-2.1,78,8,2023
NFLX,2023-12-20,2023-12-21,2024-01-25,21,49.16,56.2,14.32,3.04,11.28,78,8,2023
NFLX,2023-12-20,2023-12-21,2024-03-26,63,49.16,62.92,28.0,9.87,18.12,78,8,2023
KLAC,2023-12-20,2023-12-21,2024-01-04,7,56.9,53.57,-5.86,-1.34,-4.51,81,8,2023
KLAC,2023-12-20,2023-12-21,2024-01-25,21,56.9,62.9,10.55,3.04,7.51,81,8,2023
KLAC,2023-12-20,2023-12-21,2024-03-26,63,56.9,67.63,18.86,9.87,8.99,81,8,2023
LRCX,2023-12-20,2023-12-21,2024-01-04,7,76.12,71.63,-5.9,-1.34,-4.56,79,8,2023
LRCX,2023-12-20,2023-12-21,2024-01-25,21,76.12,84.81,11.41,3.04,8.38,79,8,2023
LRCX,2023-12-20,2023-12-21,2024-03-26,63,76.12,94.97,24.76,9.87,14.89,79,8,2023
MPWR,2023-12-20,2023-12-21,2024-01-04,7,610.22,561.37,-8.01,-1.34,-6.66,95,8,2023
MPWR,2023-12-20,2023-12-21,2024-01-25,21,610.22,605.24,-0.82,3.04,-3.85,95,8,2023
MPWR,2023-12-20,2023-12-21,2024-03-26,63,610.22,655.18,7.37,9.87,-2.51,95,8,2023
ONTO,2023-12-20,2023-12-21,2024-01-04,7,154.2,137.34,-10.93,-1.34,-9.59,83,8,2023
ONTO,2023-12-20,2023-12-21,2024-01-25,21,154.2,164.26,6.52,3.04,3.49,83,8,2023
ONTO,2023-12-20,2023-12-21,2024-03-26,63,154.2,180.48,17.04,9.87,7.17,83,8,2023
FORM,2023-12-20,2023-12-21,2024-01-04,7,40.68,38.21,-6.07,-1.34,-4.73,74,8,2023
FORM,2023-12-20,2023-12-21,2024-01-25,21,40.68,43.1,5.95,3.04,2.91,74,8,2023
FORM,2023-12-20,2023-12-21,2024-03-26,63,40.68,43.39,6.66,9.87,-3.21,74,8,2023
CRWD,2023-12-20,2023-12-21,2024-01-04,7,257.32,245.65,-4.54,-1.34,-3.19,99,8,2023
CRWD,2023-12-20,2023-12-21,2024-01-25,21,257.32,293.46,14.04,3.04,11.01,99,8,2023
CRWD,2023-12-20,2023-12-21,2024-03-26,63,257.32,330.01,28.25,9.87,18.37,99,8,2023
SNOW,2023-12-20,2023-12-21,2024-01-04,7,196.79,183.72,-6.64,-1.34,-5.3,75,8,2023
SNOW,2023-12-20,2023-12-21,2024-01-25,21,196.79,206.01,4.69,3.04,1.65,75,8,2023
SNOW,2023-12-20,2023-12-21,2024-03-26,63,196.79,158.02,-19.7,9.87,-29.58,75,8,2023
DDOG,2023-12-20,2023-12-21,2024-01-04,7,122.48,113.02,-7.72,-1.34,-6.38,98,8,2023
DDOG,2023-12-20,2023-12-21,2024-01-25,21,122.48,122.19,-0.24,3.04,-3.27,98,8,2023
DDOG,2023-12-20,2023-12-21,2024-03-26,63,122.48,123.45,0.79,9.87,-9.08,98,8,2023
APP,2023-12-20,2023-12-21,2024-01-04,7,43.0,38.12,-11.35,-1.34,-10.0,99,8,2023
APP,2023-12-20,2023-12-21,2024-01-25,21,43.0,44.07,2.49,3.04,-0.55,99,8,2023
APP,2023-12-20,2023-12-21,2024-03-26,63,43.0,71.09,65.33,9.87,55.45,99,8,2023
PANW,2023-12-20,2023-12-21,2024-01-04,7,149.7,141.65,-5.38,-1.34,-4.03,88,8,2023
PANW,2023-12-20,2023-12-21,2024-01-25,21,149.7,170.1,13.62,3.04,10.59,88,8,2023
PANW,2023-12-20,2023-12-21,2024-03-26,63,149.7,143.35,-4.25,9.87,-14.12,88,8,2023
ZS,2023-12-20,2023-12-21,2024-01-04,7,221.33,210.33,-4.97,-1.34,-3.63,99,8,2023
ZS,2023-12-20,2023-12-21,2024-01-25,21,221.33,238.3,7.67,3.04,4.63,99,8,2023
ZS,2023-12-20,2023-12-21,2024-03-26,63,221.33,195.63,-11.61,9.87,-21.49,99,8,2023
NET,2023-12-20,2023-12-21,2024-01-04,7,84.85,76.83,-9.45,-1.34,-8.11,99,8,2023
NET,2023-12-20,2023-12-21,2024-01-25,21,84.85,81.86,-3.52,3.04,-6.56,99,8,2023
NET,2023-12-20,2023-12-21,2024-03-26,63,84.85,99.07,16.76,9.87,6.88,99,8,2023
WDAY,2023-12-20,2023-12-21,2024-01-04,7,272.9,267.08,-2.13,-1.34,-0.79,71,8,2023
WDAY,2023-12-20,2023-12-21,2024-01-25,21,272.9,292.36,7.13,3.04,4.09,71,8,2023
WDAY,2023-12-20,2023-12-21,2024-03-26,63,272.9,277.38,1.64,9.87,-8.23,71,8,2023
NOW,2023-12-20,2023-12-21,2024-01-04,7,140.15,134.37,-4.12,-1.34,-2.78,85,8,2023
NOW,2023-12-20,2023-12-21,2024-01-25,21,140.15,153.34,9.41,3.04,6.37,85,8,2023
NOW,2023-12-20,2023-12-21,2024-03-26,63,140.15,155.71,11.1,9.87,1.23,85,8,2023
ADBE,2023-12-20,2023-12-21,2024-01-04,7,600.14,567.05,-5.51,-1.34,-4.17,71,8,2023
ADBE,2023-12-20,2023-12-21,2024-01-25,21,600.14,622.58,3.74,3.04,0.7,71,8,2023
ADBE,2023-12-20,2023-12-21,2024-03-26,63,600.14,507.6,-15.42,9.87,-25.29,71,8,2023
TWLO,2023-12-20,2023-12-21,2024-01-04,7,76.21,68.49,-10.13,-1.34,-8.79,78,7,2023
TWLO,2023-12-20,2023-12-21,2024-01-25,21,76.21,72.5,-4.87,3.04,-7.9,78,7,2023
TWLO,2023-12-20,2023-12-21,2024-03-26,63,76.21,60.71,-20.34,9.87,-30.21,78,7,2023
COIN,2023-12-20,2023-12-21,2024-01-04,7,168.03,155.6,-7.4,-1.34,-6.05,99,8,2023
COIN,2023-12-20,2023-12-21,2024-01-25,21,168.03,121.01,-27.98,3.04,-31.02,99,8,2023
COIN,2023-12-20,2023-12-21,2024-03-26,63,168.03,266.81,58.79,9.87,48.91,99,8,2023
BAC,2023-12-20,2023-12-21,2024-01-04,7,31.3,31.87,1.81,-1.34,3.15,70,7,2023
BAC,2023-12-20,2023-12-21,2024-01-25,21,31.3,31.48,0.57,3.04,-2.46,70,7,2023
BAC,2023-12-20,2023-12-21,2024-03-26,63,31.3,35.22,12.5,9.87,2.63,70,7,2023
SCHW,2023-12-20,2023-12-21,2024-01-04,7,65.91,64.67,-1.89,-1.34,-0.55,78,6,2023
SCHW,2023-12-20,2023-12-21,2024-01-25,21,65.91,61.59,-6.56,3.04,-9.59,78,6,2023
SCHW,2023-12-20,2023-12-21,2024-03-26,63,65.91,68.91,4.55,9.87,-5.32,78,6,2023
COST,2023-12-20,2023-12-21,2024-01-04,7,641.43,639.44,-0.31,-1.34,1.03,77,8,2023
COST,2023-12-20,2023-12-21,2024-01-25,21,641.43,670.55,4.54,3.04,1.5,77,8,2023
COST,2023-12-20,2023-12-21,2024-03-26,63,641.43,721.99,12.56,9.87,2.68,77,8,2023
BKNG,2023-12-20,2023-12-21,2024-01-04,7,137.85,133.95,-2.83,-1.34,-1.49,73,8,2023
BKNG,2023-12-20,2023-12-21,2024-01-25,21,137.85,137.22,-0.46,3.04,-3.5,73,8,2023
BKNG,2023-12-20,2023-12-21,2024-03-26,63,137.85,143.76,4.29,9.87,-5.59,73,8,2023
MELI,2023-12-20,2023-12-21,2024-01-04,7,1598.33,1519.38,-4.94,-1.34,-3.59,83,8,2023
